market_key,symbol,company,category,recommendation_label,current_price,price_as_of,model_portfolio_size,risk_budget,downside_or_stop_distance,liquidity_cap,dcf_status,dcf_base_value,hedge_posture,add_rule,trim_rule,exit_rule,max_loss_posture,monitoring_cadence,risk_plan
tw,4989,榮科,wait_entry,Wait for trigger,94.0,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-4989/risk_plan.html
tw,5222,全訊,wait_entry,Wait for trigger,125.0,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-5222/risk_plan.html
tw,6205,詮欣,wait_entry,Wait for trigger,84.1,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6205/risk_plan.html
tw,6206,飛捷,wait_entry,Wait for trigger,134.5,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6206/risk_plan.html
tw,6282,康舒,wait_entry,Wait for trigger,63.9,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6282/risk_plan.html
tw,6412,群電,wait_entry,Wait for trigger,95.0,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6412/risk_plan.html
tw,6426,統新,wait_entry,Wait for trigger,217.0,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6426/risk_plan.html
tw,6579,研揚,wait_entry,Wait for trigger,167.5,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6579/risk_plan.html
tw,6753,龍德造船,wait_entry,Wait for trigger,128.0,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6753/risk_plan.html
tw,6768,志強-KY,wait_entry,Wait for trigger,88.5,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-6768/risk_plan.html
tw,8028,昇陽半導體,wait_entry,Wait for trigger,322.5,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-8028/risk_plan.html
tw,8039,台虹,wait_entry,Wait for trigger,153.0,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-8039/risk_plan.html
tw,8422,可寧衛*,wait_entry,Wait for trigger,28.95,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-8422/risk_plan.html
tw,9914,美利達,wait_entry,Wait for trigger,73.4,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-9914/risk_plan.html
tw,9921,巨大,wait_entry,Wait for trigger,75.5,2026-06-22 00:00:00+08:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/tw-9921/risk_plan.html
us,ACGL,Arch Capital Group Ltd. - Common Stock,wait_entry,Wait for trigger,92.04,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-ACGL/risk_plan.html
us,ADM,Archer-Daniels-Midland Company Common Stock,wait_entry,Wait for trigger,76.29,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-ADM/risk_plan.html
us,AES,The AES Corporation Common Stock,wait_entry,Wait for trigger,14.65,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-AES/risk_plan.html
us,AIG,American International Group,wait_entry,Wait for trigger,76.37,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-AIG/risk_plan.html
us,AOS,A.O. Smith Corporation Common Stock,wait_entry,Wait for trigger,58.69,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-AOS/risk_plan.html
us,AUR,Aurora Innovation,wait_entry,Wait for trigger,6.56,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-AUR/risk_plan.html
us,AXTI,AXT Inc - Common Stock,wait_entry,Wait for trigger,92.44,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-AXTI/risk_plan.html
us,BB,BlackBerry Limited Common Stock,wait_entry,Wait for trigger,8.79,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-BB/risk_plan.html
us,BBIO,BridgeBio Pharma,wait_entry,Wait for trigger,68.92,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-BBIO/risk_plan.html
us,BCRX,BioCryst Pharmaceuticals,wait_entry,Wait for trigger,9.14,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-BCRX/risk_plan.html
us,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,wait_entry,Wait for trigger,55.9,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-BMRN/risk_plan.html
us,BULL,Webull Corporation - Class A Ordinary Shares,wait_entry,Wait for trigger,6.86,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-BULL/risk_plan.html
us,CCJ,Cameco Corporation Common Stock,wait_entry,Wait for trigger,107.07,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-CCJ/risk_plan.html
us,CDE,Coeur Mining,wait_entry,Wait for trigger,17.47,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-CDE/risk_plan.html
us,CNC,Centene Corporation Common Stock,wait_entry,Wait for trigger,63.68,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-CNC/risk_plan.html
us,CNH,CNH Industrial N.V. Common Shares,wait_entry,Wait for trigger,10.38,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-CNH/risk_plan.html
us,CRML,Critical Metals Corp. - Ordinary Shares,wait_entry,Wait for trigger,10.45,2026-06-22 00:00:00-04:00,0% pre-trigger; reassess after trigger and valuation evidence,0.50% post-trigger risk budget; 0% before trigger confirmation,numeric downside not source-backed; source report references signal-day low or short moving average where applicable,requires ADV/participation analysis before sizing; source-report turnover and Yahoo volume are included as preliminary liquidity context,not-decision-ready,not_computed_due_missing_inputs,no hedge recommended at screen stage; use size-down/no-position until valuation and trigger evidence improve,"add only after source-backed valuation, fundamentals, and technical confirmation are all upgraded",trim or keep at zero if price extends without volume/valuation support or DCF remains not-decision-ready,remove from active candidate list if technical trigger fails or missing valuation evidence cannot be resolved,no model capital at risk before decision-ready valuation; conditional risk budget follows StockLoop batch defaults,daily price/volume review until trigger resolves; refresh valuation evidence before any model allocation,reports/public-equity-batch/2026-06-22/companies/us-CRML/risk_plan.html
