market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,dcf_status,dcf_base_value,dcf_bear_value,dcf_bull_value,dcf_upside_downside_pct,dcf_workbook_path,key_missing_inputs,tearsheet,initiation,dcf,risk_plan
tw,4763,材料*-KY,wait_entry,Wait for trigger,45.6,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-4763/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-4763/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-4763/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-4763/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-4763/risk_plan.html
tw,4956,光鋐,wait_entry,Wait for trigger,39.65,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-4956/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-4956/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-4956/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-4956/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-4956/risk_plan.html
tw,4989,榮科,wait_entry,Wait for trigger,94.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-4989/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-4989/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-4989/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-4989/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-4989/risk_plan.html
tw,5222,全訊,wait_entry,Wait for trigger,125.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-5222/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-5222/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-5222/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-5222/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-5222/risk_plan.html
tw,6205,詮欣,wait_entry,Wait for trigger,84.1,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6205/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6205/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6205/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6205/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6205/risk_plan.html
tw,6206,飛捷,wait_entry,Wait for trigger,134.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6206/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6206/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6206/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6206/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6206/risk_plan.html
tw,6282,康舒,wait_entry,Wait for trigger,63.9,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6282/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6282/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6282/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6282/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6282/risk_plan.html
tw,6412,群電,wait_entry,Wait for trigger,95.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6412/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6412/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6412/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6412/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6412/risk_plan.html
tw,6426,統新,wait_entry,Wait for trigger,217.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6426/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6426/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6426/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6426/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6426/risk_plan.html
tw,6579,研揚,wait_entry,Wait for trigger,167.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6579/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6579/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6579/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6579/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6579/risk_plan.html
tw,6753,龍德造船,wait_entry,Wait for trigger,128.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6753/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6753/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6753/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6753/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6753/risk_plan.html
tw,6768,志強-KY,wait_entry,Wait for trigger,88.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-6768/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-6768/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-6768/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-6768/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-6768/risk_plan.html
tw,8028,昇陽半導體,wait_entry,Wait for trigger,322.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-8028/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-8028/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-8028/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-8028/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-8028/risk_plan.html
tw,8039,台虹,wait_entry,Wait for trigger,153.0,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-8039/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-8039/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-8039/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-8039/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-8039/risk_plan.html
tw,8422,可寧衛*,wait_entry,Wait for trigger,28.95,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-8422/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-8422/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-8422/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-8422/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-8422/risk_plan.html
tw,9914,美利達,wait_entry,Wait for trigger,73.4,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-9914/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-9914/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-9914/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-9914/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-9914/risk_plan.html
tw,9921,巨大,wait_entry,Wait for trigger,75.5,TWD,2026-06-22 00:00:00+08:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/tw-9921/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/tw-9921/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/tw-9921/initiation.html,reports/public-equity-batch/2026-06-22/companies/tw-9921/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/tw-9921/risk_plan.html
us,ACGL,Arch Capital Group Ltd. - Common Stock,wait_entry,Wait for trigger,92.04,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-ACGL/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-ACGL/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-ACGL/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-ACGL/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-ACGL/risk_plan.html
us,ADM,Archer-Daniels-Midland Company Common Stock,wait_entry,Wait for trigger,76.29,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-ADM/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-ADM/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-ADM/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-ADM/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-ADM/risk_plan.html
us,AES,The AES Corporation Common Stock,wait_entry,Wait for trigger,14.65,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-AES/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-AES/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-AES/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-AES/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-AES/risk_plan.html
us,AIG,American International Group,wait_entry,Wait for trigger,76.37,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-AIG/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-AIG/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-AIG/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-AIG/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-AIG/risk_plan.html
us,AOS,A.O. Smith Corporation Common Stock,wait_entry,Wait for trigger,58.69,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-AOS/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-AOS/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-AOS/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-AOS/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-AOS/risk_plan.html
us,AUR,Aurora Innovation,wait_entry,Wait for trigger,6.56,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-AUR/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-AUR/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-AUR/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-AUR/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-AUR/risk_plan.html
us,AXTI,AXT Inc - Common Stock,wait_entry,Wait for trigger,92.44,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-AXTI/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-AXTI/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-AXTI/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-AXTI/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-AXTI/risk_plan.html
us,BB,BlackBerry Limited Common Stock,wait_entry,Wait for trigger,8.79,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-BB/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-BB/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-BB/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-BB/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-BB/risk_plan.html
us,BBIO,BridgeBio Pharma,wait_entry,Wait for trigger,68.92,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-BBIO/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-BBIO/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-BBIO/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-BBIO/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-BBIO/risk_plan.html
us,BCRX,BioCryst Pharmaceuticals,wait_entry,Wait for trigger,9.14,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-BCRX/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-BCRX/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-BCRX/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-BCRX/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-BCRX/risk_plan.html
us,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,wait_entry,Wait for trigger,55.9,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-BMRN/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-BMRN/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-BMRN/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-BMRN/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-BMRN/risk_plan.html
us,BULL,Webull Corporation - Class A Ordinary Shares,wait_entry,Wait for trigger,6.86,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-BULL/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-BULL/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-BULL/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-BULL/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-BULL/risk_plan.html
us,CCJ,Cameco Corporation Common Stock,wait_entry,Wait for trigger,107.07,USD,2026-06-22 00:00:00-04:00,not-decision-ready,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,not_computed_due_missing_inputs,reports/public-equity-batch/2026-06-22/companies/us-CCJ/dcf/banker_formula_workbook.xlsx,"latest filed income statement, balance sheet, and cash-flow statement not ingested for this batch run; normalized revenue, EBIT, tax, D&A, capex, working-capital, and FCF history not sourced; management guidance or consensus forecast path not sourced; filing-based diluted share count and net debt bridge not sourced; WACC build, terminal growth, and exit multiple assumptions not source-backed",reports/public-equity-batch/2026-06-22/companies/us-CCJ/tearsheet.html,reports/public-equity-batch/2026-06-22/companies/us-CCJ/initiation.html,reports/public-equity-batch/2026-06-22/companies/us-CCJ/dcf/banker_formula_workbook.xlsx,reports/public-equity-batch/2026-06-22/companies/us-CCJ/risk_plan.html
